Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_PTM	KW-0765~Sulfation	7	1.9498607242339834	0.001366830512348982	PRSS1, ANPEP, PCSK9, DPT, PRSS3, PRSS2, F5	291	60	14201	5.693413516609393	0.03361612437430106	0.007107518664214706	0.005740688151865724
GOTERM_BP_DIRECT	GO:0070098~chemokine-mediated signaling pathway	7	1.9498607242339834	0.0013730193201162968	CXCL12, TFF2, CCR6, CXCL13, CCL18, CCL17, CXCL5	340	70	19462	5.724117647058824	0.9359393859728566	0.09153462134108646	0.08997853277828798
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	50	13.92757660167131	0.0013890471381176233	FHL2, SLC2A1, AQP5, SLC4A4, CXCL5, CDH1, CLDN23, AOX1, OIP5, CTSE, CEP55, APOBEC2, S100A2, GPX3, SLC30A2, MAT1A, MMP9, SDCBP2, ANO1, IFI27, CEACAM6, CEACAM5, TFF3, CLDN18, IAPP, PPARG, CRYAB, MET, REG3A, HPGD, AGR2, NQO1, ZBTB16, BNIP3, MX1, PTK6, INHBA, LYZ, GNMT, COL1A1, GJB2, RAD51, COL1A2, FAP, TRPV6, SST, ID1, ALB, LCN2, KCNK1	347	1737	18976	1.5741473506774906	0.5446765444380458	0.052413378678304985	0.05083912525510501
INTERPRO	IPR001811:Chemokine interleukin-8-like domain	6	1.6713091922005572	0.00140315186584109	CXCL12, CXCL13, CCL18, CCL17, CXCL14, CXCL5	347	46	19129	7.190452324270142	0.5985567832675318	0.03648194851186834	0.035191048795294534
INTERPRO	IPR018378:C-type lectin, conserved site	6	1.6713091922005572	0.00140315186584109	REG3A, VCAN, REG1B, REG4, LY75, REG3G	347	46	19129	7.190452324270142	0.5985567832675318	0.03648194851186834	0.035191048795294534
UP_SEQ_FEATURE	SITE:Required for specificity	3	0.8356545961002786	0.001681698605452029	PRSS1, PRSS3, PRSS2	350	4	20583	44.10642857142857	0.9416383831209567	0.10918104792319326	0.10782275289571278
UP_SEQ_FEATURE	REGION:Nonhelical region (C-terminal)	3	0.8356545961002786	0.001681698605452029	COL1A1, COL3A1, COL11A1	350	4	20583	44.10642857142857	0.9416383831209567	0.10918104792319326	0.10782275289571278
INTERPRO	IPR013787:S100/CaBP-9k-type, calcium binding, subdomain	5	1.392757660167131	0.0017475983944162006	S100A2, S100A6, S100P, S100A14, S100A10	347	29	19129	9.50462088840306	0.67919849027011	0.04368995986040501	0.042144007434575304
GOTERM_BP_DIRECT	GO:0044278~cell wall disruption in other organism	3	0.8356545961002786	0.0017735196345596627	REG3A, REG1B, REG3G	340	4	19462	42.930882352941175	0.9712807705496821	0.11442062158449437	0.11247547101755796
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	8	2.2284122562674096	0.0019412263515312782	FOXA1, COL1A1, NQO1, GJB2, ADCYAP1R1, POSTN, HPGD, CRYAB	340	101	19462	4.533954571927781	0.9794773463475912	0.11895084650053932	0.11692868211003014
GOTERM_BP_DIRECT	GO:0035987~endodermal cell differentiation	5	1.392757660167131	0.0019626889672588986	LAMB3, COL11A1, LAMA3, INHBA, MMP9	340	31	19462	9.232447817836812	0.9803412968497102	0.11895084650053932	0.11692868211003014
SMART	SM01394:SM01394	5	1.392757660167131	0.0019860246616763924	S100A2, S100A6, S100P, S100A14, S100A10	203	28	10366	9.118578465869106	0.26079198240745183	0.06037514971496232	0.05918353491795649
UP_KW_PTM	KW-0971~Glycation	4	1.1142061281337048	0.0020708013208528787	ALB, HBB, HBA2, HBA1	291	13	14201	15.015596087761036	0.05050376108873833	0.008973472390362473	0.007247804622985075
GOTERM_MF_DIRECT	GO:0008009~chemokine activity	6	1.6713091922005572	0.0021173396422117597	CXCL12, CXCL13, CCL18, CCL17, CXCL14, CXCL5	347	50	18976	6.562305475504323	0.6987108235146402	0.074900889843241	0.072651216473391
UP_SEQ_FEATURE	DOMAIN:Peptidase metallopeptidase	4	1.1142061281337048	0.0022970598126796924	MMP11, MMP7, MMP1, MMP17	350	16	20583	14.702142857142857	0.9793883153429483	0.14360877643716002	0.14182217436063138
GOTERM_BP_DIRECT	GO:0006821~chloride transport	7	1.9498607242339834	0.0023954976695822173	ANO1, GABRP, CLIC3, TTYH1, FXYD3, SLC6A14, SLC26A9	340	78	19462	5.137028657616892	0.9917434043802174	0.13398288835565744	0.13170517925361125
GOTERM_BP_DIRECT	GO:0001501~skeletal system development	9	2.5069637883008355	0.002434232292208754	COL1A1, VCAN, COL1A2, VDR, CDH11, COL10A1, HOXA13, MMP9, MATN3	340	134	19462	3.8445566286215977	0.9923603210952996	0.13398288835565744	0.13170517925361125
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	6	1.6713091922005572	0.0024475647767999314	COL1A1, REG3A, CXCL12, REG1B, TFF1, REG3G	340	54	19462	6.360130718954248	0.99256182621887	0.13398288835565744	0.13170517925361125
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	4	1.1142061281337048	0.0024786834345796624	HBB, HBA2, HBD, HBA1	340	16	19462	14.310294117647057	0.9930117206519405	0.13398288835565744	0.13170517925361125
KEGG_PATHWAY	hsa00830:Retinol metabolism	7	1.9498607242339834	0.0026795146579102346	SDR16C5, CYP2C9, DHRS9, AOX1, UGT1A8, CYP2C18, UGT1A6	178	68	8586	4.965465961665565	0.4817835106060745	0.07298844146140637	0.07000932140175713
UP_SEQ_FEATURE	REPEAT:Hemopexin	4	1.1142061281337048	0.002754494476685567	MMP11, MMP1, MMP17, MMP9	350	17	20583	13.837310924369747	0.9904956157855842	0.16605666702304417	0.16399079616553
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	12	3.3426183844011144	0.002776369118324764	EFNB1, GJB2, FGFBP1, SST, IAPP, LTB, INHBA, CXCL13, CCL18, CCL17, CXCL14, CXCL5	340	234	19462	2.9354449472096533	0.996152996552879	0.14239686939754545	0.13997612261778716
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	5	1.392757660167131	0.002776738953252136	SQLE, CDH1, WNT5A, S100P, MMP9	340	34	19462	8.417820069204152	0.9961558489301002	0.14239686939754545	0.13997612261778716
GOTERM_CC_DIRECT	GO:0097180~serine protease inhibitor complex	3	0.8356545961002786	0.0028135601116538603	PLAU, PLAT, KLK8	354	5	20660	35.016949152542374	0.609783495571085	0.052207170960688304	0.048924684163758794
GOTERM_MF_DIRECT	GO:0016298~lipase activity	4	1.1142061281337048	0.0028212037464365723	LIPH, CEL, PNLIP, MGLL	347	16	18976	13.671469740634006	0.7979132092777801	0.09392948944018235	0.09110828569374578
GOTERM_BP_DIRECT	GO:0030185~nitric oxide transport	3	0.8356545961002786	0.002921837591619305	HBB, HBA2, HBA1	340	5	19462	34.34470588235294	0.9971265129424309	0.14609187958096523	0.14360831762808882
KEGG_PATHWAY	hsa05200:Pathways in cancer	22	6.128133704735376	0.0029566829174331464	PRKCG, NQO1, WNT10A, LAMB3, MMP1, ZBTB16, ITGA2, LAMA3, WNT5A, SLC2A1, LAMC2, GLI1, MMP9, RAD51, GSTA5, CXCL12, CDH1, GSTA3, GSTA2, PPARG, FGFR4, MET	178	531	8586	1.9984764806703483	0.5158983250520088	0.07298844146140637	0.07000932140175713
KEGG_PATHWAY	hsa04970:Salivary secretion	8	2.2284122562674096	0.003000487043256517	PRKCG, DMBT1, TRPV6, FXYD2, AMY1C, AQP5, LYZ, KCNN4	178	93	8586	4.14932946719826	0.5210812856689402	0.07298844146140637	0.07000932140175713
KEGG_PATHWAY	hsa05204:Chemical carcinogenesis - DNA adducts	7	1.9498607242339834	0.003103157887083184	CYP2C9, GSTA5, GSTA3, GSTA2, UGT1A8, CYP2C18, UGT1A6	178	70	8586	4.823595505617977	0.5330138845101448	0.07298844146140637	0.07000932140175713
UP_KW_BIOLOGICAL_PROCESS	KW-0177~Collagen degradation	4	1.1142061281337048	0.0031103939994715367	MMP11, MMP7, MMP1, MMP9	191	18	11376	13.23560209424084	0.22301524383399118	0.056137597478109084	0.05336537044215308
GOTERM_MF_DIRECT	GO:0008233~peptidase activity	8	2.2284122562674096	0.0031190226390296564	FAP, MMP1, HPN, CTSG, CTSE, CTRC, MMP9, KLK7	347	105	18976	4.166543159050363	0.8293474500756465	0.09790089577984576	0.0949604095108398
GOTERM_BP_DIRECT	GO:0009615~response to virus	8	2.2284122562674096	0.0031464502056188378	CXCL12, OAS1, MX1, ISG15, MST1R, ITGB6, CLU, OASL	340	110	19462	4.162994652406417	0.9981688688276952	0.15348537588384575	0.15087612449382037
INTERPRO	IPR003080:Glutathione S-transferase, alpha class	3	0.8356545961002786	0.0031465941539002063	GSTA5, GSTA3, GSTA2	347	5	19129	33.07608069164265	0.8710732427304535	0.075751340742042	0.0730709086850159
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	7	1.9498607242339834	0.003274900642626479	LGALS3, PLA2G1B, DPEP1, CXCL13, CCL18, CCL17, CXCL5	340	83	19462	4.827569099929128	0.9985848924343076	0.15594764964887994	0.15329653960484899
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	11	3.064066852367688	0.0032864258300654937	LAD1, KRT19, SNTG2, KRT17, LAMB3, KRT16, CLDN23, LAMA3, CLDN18, EPPK1, CRYAB	347	196	18976	3.069105451979063	0.8448216690995103	0.09790089577984576	0.0949604095108398
INTERPRO	IPR018486:Hemopexin, conserved site	4	1.1142061281337048	0.003304403978780858	MMP12, MMP11, MMP1, MMP9	347	17	19129	12.971012035938292	0.8836810306882643	0.07670937807884134	0.0739950462391285
GOTERM_CC_DIRECT	GO:0031225~anchored component of membrane	8	2.2284122562674096	0.0034597003555952113	PSCA, CEACAM7, CEACAM6, CEACAM5, NTM, MMP17, CA4, DPEP1	354	114	20660	4.095549608484488	0.6857427786434295	0.06081789046151582	0.05699401112112111
UP_KW_BIOLOGICAL_PROCESS	KW-0443~Lipid metabolism	24	6.685236768802229	0.003465283794945005	PNLIPRP1, HPGD, PLA2G1B, MBOAT2, ACSL5, PCSK9, CEL, CYP2C18, FUT3, FA2H, CYP2C9, SQLE, CLPS, AKR1B10, DHRS9, VSIG2, GSTA3, LIPH, PLA2G10, DPEP1, AOX1, UGT1A8, MGLL, PNLIP	191	751	11376	1.9033888497709859	0.24510411930258869	0.056137597478109084	0.05336537044215308
KEGG_PATHWAY	hsa05144:Malaria	6	1.6713091922005572	0.00352025599304568	HBB, HBA2, CD36, HBA1, THBS2, MET	178	50	8586	5.788314606741572	0.5785205828467966	0.07298844146140637	0.07000932140175713
KEGG_PATHWAY	hsa00982:Drug metabolism - cytochrome P450	7	1.9498607242339834	0.0035749440715790877	CYP2C9, GSTA5, GSTA3, GSTA2, AOX1, UGT1A8, UGT1A6	178	72	8586	4.689606741573034	0.5841499815835756	0.07298844146140637	0.07000932140175713
GOTERM_BP_DIRECT	GO:0008544~epidermis development	7	1.9498607242339834	0.003906490493829762	COL17A1, SCEL, LAMB3, LAMA3, LAMC2, CST6, KLK7	340	86	19462	4.659165526675787	0.9996016906193032	0.17536084316062275	0.17237970882689216
GOTERM_MF_DIRECT	GO:0038023~signaling receptor activity	12	3.3426183844011144	0.003912173234933389	REG3A, ADCYAP1R1, TNFRSF6B, REG1B, ANPEP, REG4, LY75, CEL, CCR6, REG3G, ITGB6, LYVE1	347	234	18976	2.804404049360822	0.8912422909817096	0.11071450254861492	0.10738915529892153
GOTERM_BP_DIRECT	GO:0045087~innate immune response	22	6.128133704735376	0.003920860380175979	TMEM45B, NQO1, MX1, STYK1, GP2, ISG15, PTK6, IL27, MST1R, CLU, OASL, LGALS3, C6, IFI27, OAS1, DMBT1, SLPI, KRT16, NPY, LCN2, TRIM15, PPARG	340	635	19462	1.9831588698471514	0.9996130187086951	0.17536084316062275	0.17237970882689216
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	10	2.785515320334262	0.003945618971114012	POSTN, CXCL12, PLAU, BNIP3, ITGA2, SLC2A1, PLAT, PLEKHN1, CRYAB, HK2	340	177	19462	3.233964772349618	0.9996317862414774	0.17536084316062275	0.17237970882689216
UP_KW_DISEASE	KW-0263~Epidermolysis bullosa	4	1.1142061281337048	0.003975268102239884	COL17A1, LAMB3, LAMA3, LAMC2	99	16	4728	11.939393939393941	0.1607615296529774	0.05830393216618496	0.05565375343135837
UP_KW_LIGAND	KW-0430~Lectin	11	3.064066852367688	0.004002535488881989	LGALS4, LGALS3, REG3A, VCAN, GALNT5, GALNT3, REG1B, REG4, LY75, ITLN2, REG3G	147	176	6902	2.9345238095238098	0.12747090648603476	0.027217241324397526	0.024815720031068335
UP_SEQ_FEATURE	TRANSMEM:Helical; Signal-anchor for type II membrane protein	16	4.456824512534819	0.004075085581927231	COL17A1, ST6GALNAC1, GALNT5, GALNT3, TMPRSS4, C1GALT1, HPN, LEMD1, FUT3, TPST2, FAP, ANPEP, B3GNT3, SPACA3, GCNT3, LTB	350	406	20583	2.317579169598874	0.9989849306991523	0.2040786637408559	0.2015397704123263
UP_SEQ_FEATURE	DOMAIN:Ubiquitin-like 2	3	0.8356545961002786	0.004110589198571742	UBD, ISG15, OASL	350	6	20583	29.404285714285717	0.9990442123463826	0.2040786637408559	0.2015397704123263
UP_SEQ_FEATURE	DOMAIN:Laminin EGF-like 5	3	0.8356545961002786	0.004110589198571742	LAMB3, LAMA3, LAMC2	350	6	20583	29.404285714285717	0.9990442123463826	0.2040786637408559	0.2015397704123263
UP_SEQ_FEATURE	DOMAIN:Ubiquitin-like 1	3	0.8356545961002786	0.004110589198571742	UBD, ISG15, OASL	350	6	20583	29.404285714285717	0.9990442123463826	0.2040786637408559	0.2015397704123263
UP_SEQ_FEATURE	DOMAIN:Carboxypeptidase activation peptide	3	0.8356545961002786	0.004110589198571742	CPA2, CPA1, CPB1	350	6	20583	29.404285714285717	0.9990442123463826	0.2040786637408559	0.2015397704123263
UP_SEQ_FEATURE	CARBOHYD:O-linked (Gal...) hydroxylysine; alternate	3	0.8356545961002786	0.004110589198571742	COL1A1, COL3A1, COL1A2	350	6	20583	29.404285714285717	0.9990442123463826	0.2040786637408559	0.2015397704123263
GOTERM_BP_DIRECT	GO:0009888~tissue development	5	1.392757660167131	0.004185309809215265	POSTN, LAMB3, LAMA3, LAMC2, PTF1A	340	38	19462	7.5317337461300315	0.9997724602173581	0.18196999170501152	0.17887650184602633
GOTERM_MF_DIRECT	GO:0005504~fatty acid binding	5	1.392757660167131	0.004463653949453817	FABP6, ALB, RBP1, CD36, UGT1A8	347	37	18976	7.389983643585949	0.9205067781934468	0.12030610168527908	0.11669266753572122
KEGG_PATHWAY	hsa04061:Viral protein interaction with cytokine and cytokine receptor	8	2.2284122562674096	0.004496766669306378	CXCL12, IL20RB, CCR6, CXCL13, CCL18, CCL17, CXCL14, CXCL5	178	100	8586	3.858876404494382	0.6685215060733638	0.08474675646000482	0.08128770517592299
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	4	1.1142061281337048	0.004543736507148436	SPARC, HBB, HBA2, HBA1	354	20	20660	11.67231638418079	0.7815211965372814	0.07185073578722728	0.06733317455509621
GOTERM_CC_DIRECT	GO:0005794~Golgi apparatus	33	9.192200557103064	0.004548099485719416	SFTA2, TMEM45B, ST6GALNAC1, PCSK9, CXCL14, CLU, FUT3, CAPN8, CDH1, NPY, CA4, NHS, CD36, TMED6, GALNT5, GALNT3, MYOC, CEL, SULF1, SDCBP2, KLK11, HS3ST1, F5, TPST2, COL1A1, KLF5, ELF3, SLPI, ID1, ALB, OCIAD2, FGFR4, CRYAB	354	1147	20660	1.6791039262335052	0.7818407913949006	0.07185073578722728	0.06733317455509621
GOTERM_CC_DIRECT	GO:0071944~cell periphery	6	1.6713091922005572	0.004732683195565869	KRT19, KRT17, MUC13, EPPK1, CD36, CLU	354	64	20660	5.471398305084746	0.7949432575320469	0.07185073578722728	0.06733317455509621
GOTERM_MF_DIRECT	GO:0031721~hemoglobin alpha binding	3	0.8356545961002786	0.0047372127057060944	HBB, HBD	347	6	18976	27.342939481268015	0.931958221652139	0.12187556324680225	0.11821498979239299
GOTERM_BP_DIRECT	GO:0001822~kidney development	8	2.2284122562674096	0.004854058218116559	HPGD, C1GALT1, WNT5A, MMP17, RGN, PCSK9, SULF1, SULF2	340	119	19462	3.8481463173504697	0.9999406319789805	0.20655566885602378	0.2030442224854714
KEGG_PATHWAY	hsa05146:Amoebiasis	8	2.2284122562674096	0.005013072214030018	COL1A1, PRKCG, COL3A1, COL1A2, LAMB3, LAMA3, CTSG, LAMC2	178	102	8586	3.783212161269002	0.7080846903658549	0.08772876374552531	0.08414799787836101
GOTERM_CC_DIRECT	GO:0016323~basolateral plasma membrane	12	3.3426183844011144	0.00544729296698267	HPGD, VSIG1, MYO1A, EPCAM, AQP8, CEACAM5, SLC2A1, SLC39A5, EPPK1, ATP2C2, SLC16A3, SLC4A4	354	261	20660	2.6832911228001817	0.8386806456971875	0.07910416743357443	0.0741305521158946
GOTERM_BP_DIRECT	GO:0016266~O-glycan processing	5	1.392757660167131	0.005512619601346224	GALNT5, GALNT3, C1GALT1, B3GNT3, GCNT3	340	41	19462	6.980631276901004	0.9999842037868902	0.229692483389426	0.2257877111718058
UP_SEQ_FEATURE	REGION:Nonhelical region (NC1)	3	0.8356545961002786	0.0056904994573636425	COL17A1, COL8A2, COL10A1	350	7	20583	25.203673469387756	0.9999344696678378	0.2744446595437094	0.2710303598692912
UP_KW_CELLULAR_COMPONENT	KW-0492~Microsome	8	2.2284122562674096	0.005723360886480291	FA2H, CYP2C9, SQLE, OAS1, DHRS9, CLU, CYP2C18, UGT1A6	327	117	17831	3.7284821871977836	0.1820001066553062	0.05007940775670255	0.04578688709184233
GOTERM_CC_DIRECT	GO:0030056~hemidesmosome	3	0.8356545961002786	0.005776028521863363	COL17A1, LAMA3, EPPK1	354	7	20660	25.012106537530265	0.8555449095303688	0.0803830635959318	0.07532903863930136
GOTERM_BP_DIRECT	GO:0051216~cartilage development	6	1.6713091922005572	0.005840880561303562	ZBTB16, WNT5A, GHRL, SULF1, MATN3, SULF2	340	66	19462	5.203743315508021	0.9999918379111691	0.23840328821647191	0.23435043231679192
GOTERM_BP_DIRECT	GO:0070106~interleukin-27-mediated signaling pathway	3	0.8356545961002786	0.005995698315675972	OAS1, MX1, OASL	340	7	19462	24.531932773109244	0.999994022387812	0.2398279326270389	0.23575085777237922
GOTERM_CC_DIRECT	GO:0005604~basement membrane	7	1.9498607242339834	0.0060972963656535225	COL17A1, LAD1, SPARC, LAMA3, COL8A2, LAMC2, THBS2	354	96	20660	4.255532015065914	0.8703259003509551	0.08145987944513106	0.0763381504979821
KEGG_PATHWAY	hsa00480:Glutathione metabolism	6	1.6713091922005572	0.006198248453548049	GPX2, GSTA5, GSTA3, GPX3, ANPEP, GSTA2	178	57	8586	5.077468953282081	0.7820079421443942	0.10123805807461812	0.09710589243891943
INTERPRO	IPR002337:Haemoglobin, beta	3	0.8356545961002786	0.006451153689789413	HBB, HBD	347	7	19129	23.625771922601896	0.9851065536005092	0.14459482408148686	0.1394783918447573
GOTERM_BP_DIRECT	GO:0045109~intermediate filament organization	6	1.6713091922005572	0.00662420941044268	KRT19, KRT17, KRT16, KRT7, EPPK1, KRT6B	340	68	19462	5.050692041522491	0.9999983128902833	0.2597729180565757	0.25535677844961385
UP_KW_BIOLOGICAL_PROCESS	KW-0145~Chemotaxis	7	1.9498607242339834	0.007181690423327187	CXCL12, CTSG, CXCL13, CCL18, CCL17, CXCL14, CXCL5	191	102	11376	4.0874653526332	0.4422340421204961	0.09695282071491702	0.09216502709936557
GOTERM_MF_DIRECT	GO:0048306~calcium-dependent protein binding	7	1.9498607242339834	0.007477194418425225	S100A2, DMBT1, ANXA3, S100A6, S100P, S100A14, S100A10	347	94	18976	4.072352688699492	0.9857071153598485	0.18059325373878465	0.17516907473956322
UP_SEQ_FEATURE	DOMAIN:Peptidase M10 metallopeptidase	3	0.8356545961002786	0.007502643316915216	MMP11, MMP7, MMP1	350	8	20583	22.053214285714287	0.9999969859002432	0.35179060885980235	0.34741406692493515
GOTERM_MF_DIRECT	GO:0020037~heme binding	9	2.5069637883008355	0.007657664469489103	FA2H, CYP2C9, HBB, NOX4, HBA2, HBD, HBA1, CYP2C18	347	155	18976	3.1753091010504786	0.9871050352008972	0.18059325373878465	0.17516907473956322
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	5	1.392757660167131	0.00768232909549994	COL1A1, HBB, HBA2, HBA1, CRYAB	340	45	19462	6.360130718954248	0.9999997998062898	0.28989921115094114	0.2849709245613751
GOTERM_BP_DIRECT	GO:0045071~negative regulation of viral genome replication	5	1.392757660167131	0.00768232909549994	OAS1, SLPI, MX1, ISG15, OASL	340	45	19462	6.360130718954248	0.9999997998062898	0.28989921115094114	0.2849709245613751
GOTERM_MF_DIRECT	GO:0004806~triglyceride lipase activity	4	1.1142061281337048	0.008120135254917143	PNLIPRP1, LIPH, CEL, PNLIP	347	23	18976	9.510587645658438	0.9900954224024117	0.18383986217132414	0.1783181701979805
GOTERM_BP_DIRECT	GO:0007043~cell-cell junction assembly	5	1.392757660167131	0.008300834580400682	CDH3, CDH1, CTNND2, CDH11, PKP3	340	46	19462	6.221867007672634	0.9999999424698519	0.3074383177926179	0.30221186639014336
INTERPRO	IPR017957:P-type trefoil, conserved site	3	0.8356545961002786	0.008499171686252732	TFF3, TFF2, TFF1	347	8	19129	20.67255043227666	0.9961050410743157	0.17820843858271856	0.17190260152517622
INTERPRO	IPR003146:Proteinase inhibitor, carboxypeptidase propeptide	3	0.8356545961002786	0.008499171686252732	CPA2, CPA1, CPB1	347	8	19129	20.67255043227666	0.9961050410743157	0.17820843858271856	0.17190260152517622
UP_KW_PTM	KW-0068~Autocatalytic cleavage	6	1.6713091922005572	0.009187139782125835	CAPN8, MUC1, PLA2G1B, MMP1, PCSK9, CTSE	291	63	14201	4.647684503354607	0.20605417101115386	0.03412366204789596	0.027561419346377507
KEGG_PATHWAY	hsa00561:Glycerolipid metabolism	6	1.6713091922005572	0.009427677579611398	PNLIPRP1, AKR1B10, MBOAT2, CEL, PNLIP, MGLL	178	63	8586	4.59390048154093	0.9017988999767236	0.14436131293779952	0.1384690144505424
SMART	SM00199:SCY	5	1.392757660167131	0.0095422903072417	CXCL12, CXCL13, CCL18, CCL17, CXCL5	203	43	10366	5.9376790010310465	0.7671574186731792	0.24173802111678971	0.23696687596316884
GOTERM_MF_DIRECT	GO:0005254~chloride channel activity	6	1.6713091922005572	0.009548861428665185	ANO1, GABRP, CLIC3, TTYH1, FXYD3, SLC26A9	347	71	18976	4.6213418841579745	0.9956196435407262	0.20787136802401904	0.20162788170527643
UP_KW_DISEASE	KW-0360~Hereditary hemolytic anemia	5	1.392757660167131	0.009771313456380623	SLC2A1, HBB, HBA2, HBA1, KCNN4	99	41	4728	5.82409460458241	0.350824449421131	0.10748444802018685	0.10259879129199653
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	16	4.456824512534819	0.009846293498722361	WNT5A, LY75, IL27, CXCL13, LYZ, CXCL5, ELF3, KRT16, AGR2, DPEP1, NOX4, ADAM8, ITGB6, CCL18, CCL17, MGLL	340	436	19462	2.100593631948192	0.9999999974576517	0.3525758915090026	0.34658210135334955
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	18	5.013927576601671	0.009872124962252073	WNT10A, VDR, HPN, WNT5A, NR1I2, INHBA, CLU, DKK1, SFRP4, CDH3, ID1, AGR2, IAPP, PPARG, SLC26A9, PKP3, CD36, FGFR4	340	519	19462	1.985243114586875	0.9999999975869033	0.3525758915090026	0.34658210135334955
INTERPRO	IPR001751:S100/Calbindin-D9k, conserved site	4	1.1142061281337048	0.010046229637551774	S100A2, S100A6, S100P, S100A10	347	25	19129	8.82028818443804	0.9985884569423056	0.2040640395127704	0.19684331196078006
GOTERM_CC_DIRECT	GO:0098552~side of membrane	7	1.9498607242339834	0.010181135779762627	PSCA, CEACAM7, CEACAM6, CEACAM5, NTM, MMP17, DPEP1	354	107	20660	3.81804741538624	0.9672197218810449	0.13078843655541222	0.12256521150252701
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	5	1.392757660167131	0.010349199502035559	GSTA5, CLIC3, GSTA3, GSTA2, DPEP1	340	49	19462	5.84093637454982	0.999999999079634	0.3619178089408856	0.3557652061888905
UP_SEQ_FEATURE	DOMAIN:GST N-terminal	4	1.1142061281337048	0.010456983029882922	GSTA5, CLIC3, GSTA3, GSTA2	350	27	20583	8.712380952380952	0.9999999803330437	0.4770645230930371	0.4711294786706711
GOTERM_BP_DIRECT	GO:0009611~response to wounding	6	1.6713091922005572	0.010495616459285682	REG3A, TMPRSS4, GLI1, KLK8, LYVE1, SULF2	340	76	19462	4.519040247678019	0.9999999993153873	0.3619178089408856	0.3557652061888905
UP_KW_PTM	KW-0336~GPI-anchor	9	2.5069637883008355	0.010646073645937226	PSCA, CEACAM7, CEACAM6, CEACAM5, NTM, MMP17, CA4, GP2, DPEP1	291	147	14201	2.9877971807279615	0.23476990552806765	0.034599739349295985	0.02794594332058522
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	23	6.406685236768802	0.01074141086140783	PRKCG, GALNT3, ITGA2, MX1, SPINK5, PCSK9, LAMC2, INHBA, ATP2C2, CLU, SCEL, GJB2, RAD51, MLPH, CDH1, NPY, CA4, S100A6, MAL2, NOX4, PPARG, S100A14, TSPAN1	354	754	20660	1.7802604564731974	0.9728679186396788	0.1328752306559339	0.12452079998595005
INTERPRO	IPR000519:P-type trefoil	3	0.8356545961002786	0.01079765481525516	TFF3, TFF2, TFF1	347	9	19129	18.375600384245917	0.9991383334167266	0.21268107969441982	0.20515544148984804
GOTERM_BP_DIRECT	GO:0034220~ion transmembrane transport	8	2.2284122562674096	0.011040178242880056	ANO1, GABRP, ATP4A, TTYH1, S100A6, TMC7, ATP2C2, TMC5	340	139	19462	3.2944561997460853	0.9999999997723352	0.3686003048487721	0.362334099666343
GOTERM_BP_DIRECT	GO:0030199~collagen fibril organization	6	1.6713091922005572	0.011068684245538833	COL1A1, MMP11, COL3A1, COL1A2, COL11A1, DPT	340	77	19462	4.46035141329259	0.9999999997850887	0.3686003048487721	0.362334099666343
GOTERM_BP_DIRECT	GO:0090200~positive regulation of release of cytochrome c from mitochondria	4	1.1142061281337048	0.01124230929788755	MOAP1, BIK, BNIP3, MMP9	340	27	19462	8.480174291938997	0.9999999998487313	0.3686003048487721	0.362334099666343
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	9	2.5069637883008355	0.01218135928131636	APOBEC1, FA2H, SQLE, PLAU, CDCA7, SCGB3A1, GHRL, CLU, FUT3	340	176	19462	2.9271056149732617	0.999999999977383	0.38786830866425615	0.38127454741696376
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	27	7.520891364902507	0.012196623873442922	CPB1, MT1M, NR1I2, ANPEP, CA4, PRKCG, APOBEC1, CPA2, CPA1, MMP7, MMP1, VDR, MMP9, MMP12, MMP11, ALB, MMP17, S100A6, MT1F, RGN, DPEP1, MT1G, TRIM15, PPARG, ADAM8, MT1B, MT1E	347	889	18976	1.660875963991533	0.9990372656014719	0.2556773745321738	0.24799801876000607
GOTERM_BP_DIRECT	GO:0042117~monocyte activation	3	0.8356545961002786	0.012411785877256196	NPY, SPACA3, MT1G	340	10	19462	17.17235294117647	0.999999999985816	0.38786830866425615	0.38127454741696376
GOTERM_BP_DIRECT	GO:0032836~glomerular basement membrane development	3	0.8356545961002786	0.012411785877256196	NPHS1, SULF1, SULF2	340	10	19462	17.17235294117647	0.999999999985816	0.38786830866425615	0.38127454741696376
